이미지 주소,브랜드,상품명,판매가격,원가,할인율,리뷰수,별점,상품 상세 이미지,중분류,소분류
https://cdn.chicor.com/images/product/20220809170422847.jpg?d=600x0,디어달리아,스킨 파라다이스 쉬어 실크 쿠션,25600,32000,20,2,100,"['https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_0.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_1.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_2.gif', 'https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_3.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_4.gif', 'https://baramimg.cafe24.com/2019NEW_Detail/BASE/silk_cushion/Skin-paradise-sheer-silk-Cushion_5.jpg', 'https://cdn.chicor.com/images/editor/20220712105012205.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20220914140508914.jpg?d=600x0,시세이도,R 글로우 쿠션 컴팩트 55 (케이스+리필),51300,57000,10,6,100,[],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20221205144550813.jpg?d=600x0,에스쁘아,에스쁘아 비글로우쿠션 뉴클래스,34200,38000,10,8,100,"['https://espoir.speedgabia.com/product/makeup/face/newclass/newclasscushion_chicor_1.jpg', 'https://espoir.speedgabia.com/product/makeup/face/newclass/newclasscushion_chicor_2.gif', 'https://espoir.speedgabia.com/product/makeup/face/newclass/newclasscushion_chicor_3.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230515163739906.jpg?d=600x0,네이밍,네이밍 레이어드 매트 핏 쿠션,28000,28000,0,4,100,"['https://cdn.chicor.com/images/editor/20230515163347053.jpg', 'https://cdn.chicor.com/images/editor/20230515163611643.jpg', 'https://cdn.chicor.com/images/editor/20230515163719001.jpg', 'https://cdn.chicor.com/images/editor/20230515163725299.jpg', 'https://cdn.chicor.com/images/editor/20230515175524562.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230419104811277.jpg?d=600x0,끌레드뽀보떼,래디언트 쿠션 파운데이션 듀이,118750,125000,5,9,100,"['https://cdn.chicor.com/images/editor/20230130104445064.jpg', 'https://cdn.chicor.com/images/editor/20230922090450588.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230810144109209.png?d=600x0,시코르메이크업,글로우 인핸싱 쿠션(리필),19000,19000,0,2,100,"['https://cdn.chicor.com/images/editor/20230216170051469.jpg', 'https://cdn.chicor.com/images/editor/20230216170057182.jpg', 'https://cdn.chicor.com/images/editor/20230217132353688.gif', 'https://cdn.chicor.com/images/editor/20230217132400894.gif', 'https://cdn.chicor.com/images/editor/20230217132424793.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20220926190948663.jpg?d=600x0,언리시아,새틴 웨어 헬시-그린 쿠션,34000,34000,0,12,97,"['https://cdn.chicor.com/images/editor/20220926190819592.jpg', 'https://cdn.chicor.com/images/editor/20220926190827045.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20220826111109916.jpg?d=600x0,삐아,라스트 세범 팩트,11500,11500,0,2,100,"['https://cdn.chicor.com/images/editor/20221017144857745.jpg', 'https://cdn.chicor.com/images/editor/20220826143607615.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230511111017206.jpg?d=600x0,V&A,V&A 롱 웨어 쿠션 파운데이션 리필 15g,19800,22000,10,2,100,"['http://healerb.daouimg.com/product/makeup/MO_래디언트쿠션_리필노티스.jpg', 'http://healerb.daouimg.com/product/NEW/래디언트쿠션_mo (1).jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20210727161007513.jpg?d=600x0,에스쁘아,에스쁘아 프로테일러 비실크 쿠션 SPF42 PA++,35000,35000,0,3,100,"['https://espoir.speedgabia.com/product/makeup/face/besilk_01.jpg', 'https://espoir.speedgabia.com/product/makeup/face/besilk_02.gif', 'https://espoir.speedgabia.com/product/makeup/face/besilk_03.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20221005180054470.jpg?d=600x0,디어달리아,디어달리아 쉬어 실크 쿠선 + 선 로션 기획세트,31200,39000,20,2,100,"['https://cdn.chicor.com/images/editor/20221005180625975.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_1.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_2.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_3.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_4.gif', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_5.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_6.gif', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_7.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/Skin-paradise-sheer-silk-Cushion_8.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/sunLotion_detail_kr_1.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/sunLotion_detail_kr_2.jpg', 'https://baramimg.cafe24.com/2019NEW_Detail/SET/chicoronlinecushion_set/sunLotion_detail_kr_03.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20221212133758929.jpg?d=600x0,롬앤,베어 워터 쿠션,28000,28000,0,5,100,[],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230518152734824.jpg?d=600x0,끌레드뽀보떼,래디언트 쿠션 파운데이션 네츄럴,118750,125000,5,3,100,['https://cdn.chicor.com/images/editor/20230201095441233.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20200605093438975.jpg?d=600x0,시세이도,NEW 싱크로 스킨 글로우 쿠션 케이스,12600,14000,10,1,100,['https://wees.co.kr/shiseido/01_SIS/02_product/NEW_SS_cusion.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20231102114541919.jpg?d=600x0,딘토,운초 블러피니쉬 쿠션,24800,31000,20,1,100,"['https://cdn.chicor.com/images/editor/20230707100224082.jpg', 'https://cdn.chicor.com/images/editor/20230707100233391.jpg', 'https://cdn.chicor.com/images/editor/20230707100237832.jpg', 'https://cdn.chicor.com/images/editor/20230707100242673.jpg', 'https://cdn.chicor.com/images/editor/20230707100247032.jpg', 'https://cdn.chicor.com/images/editor/20230707100252834.jpg', 'https://cdn.chicor.com/images/editor/20230707100258493.jpg', 'https://cdn.chicor.com/images/editor/20230707100303171.jpg', 'https://cdn.chicor.com/images/editor/20230707100307432.jpg', 'https://cdn.chicor.com/images/editor/20230707100311714.jpg', 'https://cdn.chicor.com/images/editor/20230707100315998.jpg', 'https://cdn.chicor.com/images/editor/20230707100320545.jpg', 'https://cdn.chicor.com/images/editor/20230707100324794.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20210812144648141.jpg?d=600x0,롬앤,제로 쿠션 리필,16000,16000,0,1,100,['https://romand.cafe24.com/design/kr/zero%20cushion/zero%20cushion%20refill.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20231011091810879.jpg?d=600x0,나스,[홀리데이] 퓨어 래디언트 프로텍션 아쿠아 글로우 쿠션 파운데이션 케이스,22500,25000,10,0,0,['https://pinfo.lotteshopping.com/nas/FILES/publicImg/pub/WebEditor/2023/09/21/5a89e6db-11da-484f-9b6f-d09abf9528cf.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230511132028624.jpg?d=600x0,에스쁘아,프로테일러 비내추럴 쿠션,32300,38000,15,1,100,"['https://espoir.speedgabia.com/product/makeup/face/benature/benatural_sana_1.jpg', 'https://espoir.speedgabia.com/product/makeup/face/benature/benature2.gif', 'https://espoir.speedgabia.com/product/makeup/face/benature/benature3.jpg', 'https://espoir.speedgabia.com/product/makeup/face/benature/benature4.gif', 'https://espoir.speedgabia.com/product/makeup/face/benature/benatural_sana_5.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20220323093120218.jpg?d=600x0,AGE20's,시그니처 에센스 커버 팩트 마스터 더블 커버,42000,42000,0,2,100,['https://cdn.chicor.com/images/editor/20220307153252794.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20200904165931863.jpg?d=600x0,3CE,글로우 쿠션,30400,38000,20,3,93,['https://cdn.chicor.com/images/editor/20200904165725017.jpg'],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230309194404888.JPG?d=600x0,3CE,소프트 매트 핏 쿠션,32300,38000,15,1,100,"['https://cdn.chicor.com/images/editor/20230309193123850.jpg', 'https://cdn.chicor.com/images/editor/20230309194607494.jpg', 'https://cdn.chicor.com/images/editor/20230309194621277.jpg', 'https://cdn.chicor.com/images/editor/20230309194632612.jpg', 'https://cdn.chicor.com/images/editor/20230309194652946.jpg', 'https://cdn.chicor.com/images/editor/20230309193851737.jpg', 'https://cdn.chicor.com/images/editor/20230309194005578.jpg', 'https://cdn.chicor.com/images/editor/20230309194125269.jpg', 'https://cdn.chicor.com/images/editor/20230309194353158.jpg', 'https://cdn.chicor.com/images/editor/20230309194141901.jpg', 'https://cdn.chicor.com/images/editor/20230309194155991.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230328180950458.jpg?d=600x0,아임미미,원더 커버 래스팅 쿠션,19200,24000,20,15,100,"['https://cdn.chicor.com/images/editor/20230407095853759.jpg', 'https://cdn.chicor.com/images/editor/20230407095900692.jpg', 'https://cdn.chicor.com/images/editor/20230407095907246.gif', 'https://cdn.chicor.com/images/editor/20230407095913505.jpg', 'https://cdn.chicor.com/images/editor/20230407095920247.gif', 'https://cdn.chicor.com/images/editor/20230407095926575.jpg', 'https://cdn.chicor.com/images/editor/20230407095933606.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20221213110617189.jpg?d=600x0,에크멀,노 모어 쿠션,25200,28000,10,2,100,"['https://cdn.chicor.com/images/editor/20221211120451889.jpg', 'https://cdn.chicor.com/images/editor/20221211120458509.jpg', 'https://cdn.chicor.com/images/editor/20221211120504856.jpg', 'https://cdn.chicor.com/images/editor/20221211120510123.jpg', 'https://cdn.chicor.com/images/editor/20221211120516522.jpg', 'https://cdn.chicor.com/images/editor/20221211120526613.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230508092231666.jpg?d=600x0,3CE,3CE 베어 커버 쿠션,25500,30000,15,2,100,"['https://cdn.chicor.com/images/editor/20230414164437461.jpg', 'https://cdn.chicor.com/images/editor/20230414164454220.jpg', 'https://cdn.chicor.com/images/editor/20230414164533768.jpg', 'https://stylenanda.com/2023/3ce/230417_BARE_KOR_04.gif', 'https://cdn.chicor.com/images/editor/20230414164557137.jpg', 'https://stylenanda.com/2023/3ce/230417_BARE_KOR_06.gif', 'https://cdn.chicor.com/images/editor/20230414164611196.jpg', 'https://stylenanda.com/2023/3ce/230417_BARE_KOR_08.jpg', 'https://cdn.chicor.com/images/editor/20230414164823920.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230907101256550.jpg?d=600x0,라네즈,네오 쿠션 글로우,22950,27000,15,33,98,"['https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/05/1_1591344055265.jpg', 'https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/05/2_1591344055630.jpg', 'https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/08/3.gif', 'https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/05/4.jpg', 'https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/08/5.gif', 'https://images-kr.amorepacificmall.com/fileupload/products/111970000918/detail/2020/06/05/6.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20221028145644837.jpg?d=600x0,포니이펙트,하이퍼 프로텍션 쿠션 파운데이션,31500,45000,30,29,98,"['https://cdn.chicor.com/images/editor/20221028145228802.jpg', 'https://cdn.chicor.com/images/editor/20221028145236139.jpg', 'https://cdn.chicor.com/images/editor/20221028145242506.jpg', 'https://cdn.chicor.com/images/editor/20221028145252056.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230328182932900.jpg?d=600x0,아임미미,원더 글래스 래스팅 쿠션,19200,24000,20,15,100,"['https://cdn.chicor.com/images/editor/20230407100207944.jpg', 'https://cdn.chicor.com/images/editor/20230407100214104.jpg', 'https://cdn.chicor.com/images/editor/20230407100220535.gif', 'https://cdn.chicor.com/images/editor/20230407100226645.jpg', 'https://cdn.chicor.com/images/editor/20230407100232687.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230126173312639.jpg?d=600x0,끌레드뽀보떼,래디언트 쿠션 파운데이션 듀이 (리필),80750,85000,5,6,97,"['https://cdn.chicor.com/images/editor/20230130104527391.jpg', 'https://cdn.chicor.com/images/editor/20230922090530512.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230824091638464.jpg?d=600x0,나스,퓨어래디언트 쿠션 기획세트,66600,74000,10,6,100,[],베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20230828164808228.jpg?d=600x0,포니이펙트,프라임 프로텍트 아쿠아 에센스팩트,22400,32000,30,1,100,"['https://cdn.chicor.com/images/editor/20230828142319513.jpg', 'https://cdn.chicor.com/images/editor/20230828142323799.jpg', 'https://cdn.chicor.com/images/editor/20230828142327777.jpg', 'https://cdn.chicor.com/images/editor/20230828142331885.jpg', 'https://cdn.chicor.com/images/editor/20230828142335557.jpg', 'https://cdn.chicor.com/images/editor/20230828142339601.jpg', 'https://cdn.chicor.com/images/editor/20230828142344139.jpg', 'https://cdn.chicor.com/images/editor/20230828142348116.jpg', 'https://cdn.chicor.com/images/editor/20230828142351992.jpg', 'https://cdn.chicor.com/images/editor/20230828142355846.jpg', 'https://cdn.chicor.com/images/editor/20230828142400711.jpg', 'https://cdn.chicor.com/images/editor/20230828142404315.jpg', 'https://cdn.chicor.com/images/editor/20230828142408185.jpg', 'https://cdn.chicor.com/images/editor/20230828142412237.jpg', 'https://cdn.chicor.com/images/editor/20230828142416043.jpg', 'https://cdn.chicor.com/images/editor/20230828142419766.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20231102114720511.jpg?d=600x0,딘토,운초 블러피니쉬 쿠션 리필,12600,18000,30,1,100,"['https://cdn.chicor.com/images/editor/20230707115812449.jpg', 'https://cdn.chicor.com/images/editor/20231102114656881.jpg', 'https://cdn.chicor.com/images/editor/20230707115824469.jpg', 'https://cdn.chicor.com/images/editor/20230707115829465.jpg', 'https://cdn.chicor.com/images/editor/20230707115834788.jpg', 'https://cdn.chicor.com/images/editor/20230707115842978.jpg', 'https://cdn.chicor.com/images/editor/20230707115847436.jpg', 'https://cdn.chicor.com/images/editor/20230707115851960.jpg', 'https://cdn.chicor.com/images/editor/20230707115856521.jpg', 'https://cdn.chicor.com/images/editor/20230707115901070.jpg', 'https://cdn.chicor.com/images/editor/20230707115905885.jpg', 'https://cdn.chicor.com/images/editor/20230707115910632.jpg', 'https://cdn.chicor.com/images/editor/20230707115914874.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20231025092815651.jpg?d=600x0,하트퍼센트,도트 온 무드 레이어 쿠션,36000,36000,0,2,100,"['https://cdn.chicor.com/images/editor/20231019143348552.jpg', 'https://cdn.chicor.com/images/editor/20231019143353589.jpg', 'https://cdn.chicor.com/images/editor/20231019143359028.jpg', 'https://cdn.chicor.com/images/editor/20231019143403985.jpg', 'https://cdn.chicor.com/images/editor/20231019143410073.gif', 'https://cdn.chicor.com/images/editor/20231019143508914.jpg', 'https://cdn.chicor.com/images/editor/20231019143514289.jpg', 'https://cdn.chicor.com/images/editor/20231019143519294.jpg', 'https://cdn.chicor.com/images/editor/20231019143524115.jpg', 'https://cdn.chicor.com/images/editor/20231019143528972.jpg', 'https://cdn.chicor.com/images/editor/20231019143533945.jpg']",베이스메이크업,쿠션
https://cdn.chicor.com/images/product/20200623213326843.jpg?d=600x0,포니이펙트,포니 글로우 스테이쿠션,29400,42000,30,1,100,"['https://cdn.chicor.com/images/editor/20230829081423575.jpg', 'https://cdn.chicor.com/images/editor/20230829081431281.jpg', 'https://cdn.chicor.com/images/editor/20230829081436010.jpg', 'https://cdn.chicor.com/images/editor/20230829081447079.jpg']",베이스메이크업,쿠션
